datetime,Solar Generation,irradiance,sun_height_angle,air_temperature
2023-03-27 23:00:00,0.429,310.17,6.670769230769231,12.13
2023-03-28 00:00:00,0.35,359.32000000000005,7.256923076923076,9.19
2023-03-28 01:00:00,0.336,359.32000000000005,7.256923076923076,7.67
2023-03-28 02:00:00,0.313,359.32000000000005,7.256923076923076,6.85
2023-03-28 03:00:00,0.295,359.32000000000005,7.256923076923076,6.19
2023-03-28 04:00:00,0.284,359.32000000000005,7.256923076923076,5.68
2023-03-28 05:00:00,0.275,359.32000000000005,7.256923076923076,5.29
2023-03-28 06:00:00,0.248,359.32000000000005,7.256923076923076,5.06
2023-03-28 07:00:00,0.251,703.37,11.36,5.63
2023-03-28 08:00:00,0.583,911.73,22.56,9.83
2023-03-28 09:00:00,4.855,1028.56,33.12,13.88
2023-03-28 10:00:00,11.197,1076.09,42.4,16.61
2023-03-28 11:00:00,14.41,1100.58,49.34,18.69
2023-03-28 12:00:00,15.759,1127.94,52.51,20.42
2023-03-28 13:00:00,15.946,1116.97,50.95,21.84
2023-03-28 14:00:00,15.816,1072.7,45.16,22.87
2023-03-28 15:00:00,15.882,1021.67,36.55,23.46
2023-03-28 16:00:00,15.545,934.53,26.34,23.56
2023-03-28 17:00:00,14.751,769.53,15.31,23.21
2023-03-28 18:00:00,12.509,44.39,3.93,22.39
2023-03-28 19:00:00,6.955,90.52461538461539,4.525384615384615,20.55
2023-03-28 20:00:00,1.756,136.65923076923076,5.1207692307692305,19.86
2023-03-28 21:00:00,0.89,182.79384615384618,5.716153846153846,19.18
2023-03-28 22:00:00,0.865,228.92846153846153,6.311538461538461,17.45
2023-03-28 23:00:00,0.861,275.06307692307695,6.906923076923077,14.54
2023-03-29 00:00:00,0.818,321.1976923076923,7.502307692307692,12.49
2023-03-29 01:00:00,0.75,321.1976923076923,7.502307692307692,11.05
2023-03-29 02:00:00,0.681,321.1976923076923,7.502307692307692,10.32
2023-03-29 03:00:00,0.589,321.1976923076923,7.502307692307692,9.6
2023-03-29 04:00:00,0.531,321.1976923076923,7.502307692307692,8.91
2023-03-29 05:00:00,0.47,321.1976923076923,7.502307692307692,8.31
2023-03-29 06:00:00,0.426,321.1976923076923,7.502307692307692,7.79
2023-03-29 07:00:00,0.399,644.14,11.67,8.59
2023-03-29 08:00:00,0.634,872.87,22.88,12.07
2023-03-29 09:00:00,4.636,1012.03,33.47,15.38
2023-03-29 10:00:00,10.709,1073.14,42.77,17.89
2023-03-29 11:00:00,13.904,1104.09,49.73,20.35
2023-03-29 12:00:00,14.822,1124.4,52.91,22.55
2023-03-29 13:00:00,14.641,1094.92,51.3,24.28
2023-03-29 14:00:00,13.77,1040.93,45.46,25.26
2023-03-29 15:00:00,13.082,855.88,36.8,25.62
2023-03-29 16:00:00,12.64,870.11,26.56,25.55
2023-03-29 17:00:00,11.949,665.88,15.51,24.91
2023-03-29 18:00:00,10.149,60.53,4.13,23.33
2023-03-29 19:00:00,5.977,109.04615384615386,4.734615384615385,20.87
2023-03-29 20:00:00,1.659,157.56230769230768,5.3392307692307694,19.18
2023-03-29 21:00:00,0.708,206.07846153846154,5.943846153846154,17.84
2023-03-29 22:00:00,0.624,254.5946153846154,6.548461538461538,16.6
2023-03-29 23:00:00,0.624,303.1107692307693,7.153076923076923,15.44
2023-03-30 00:00:00,0.56,351.62692307692305,7.757692307692308,14.45
2023-03-30 01:00:00,0.547,351.62692307692305,7.757692307692308,13.85
2023-03-30 02:00:00,0.529,351.62692307692305,7.757692307692308,13.2
2023-03-30 03:00:00,0.389,351.62692307692305,7.757692307692308,12.44
2023-03-30 04:00:00,0.299,351.62692307692305,7.757692307692308,11.66
2023-03-30 05:00:00,0.157,351.62692307692305,7.757692307692308,10.68
2023-03-30 06:00:00,0.152,351.62692307692305,7.757692307692308,9.63
2023-03-30 07:00:00,0.128,691.24,11.99,9.76
2023-03-30 08:00:00,0.393,868.7,23.2,13.47
2023-03-30 09:00:00,4.035,573.43,33.81,15.99
2023-03-30 10:00:00,8.719,488.99,43.14,17.88
2023-03-30 11:00:00,11.314,1084.09,50.13,19.32
2023-03-30 12:00:00,12.397,1111.45,53.3,20.85
2023-03-30 13:00:00,12.437,1108.01,51.66,22.15
2023-03-30 14:00:00,12.836,1082.91,45.75,22.91
2023-03-30 15:00:00,12.4,688.98,37.05,23.15
2023-03-30 16:00:00,12.277,434.81,26.77,22.87
2023-03-30 17:00:00,11.204,659.24,15.7,21.81
2023-03-30 18:00:00,8.736,25.69,4.32,20.23
2023-03-30 19:00:00,5.148,40.58692307692308,4.933846153846154,18.19
2023-03-30 20:00:00,1.349,55.48384615384615,5.547692307692309,16.92
2023-03-30 21:00:00,0.556,70.38076923076923,6.161538461538462,15.94
2023-03-30 22:00:00,0.476,85.2776923076923,6.775384615384616,15.1
2023-03-30 23:00:00,0.445,100.17461538461538,7.389230769230769,14.57
2023-03-31 00:00:00,0.409,115.07153846153845,8.003076923076923,14.22
2023-03-31 01:00:00,0.363,115.07153846153845,8.003076923076923,13.84
2023-03-31 02:00:00,0.33,115.07153846153845,8.003076923076923,13.02
2023-03-31 03:00:00,0.337,115.07153846153845,8.003076923076923,12.35
2023-03-31 04:00:00,0.277,115.07153846153845,8.003076923076923,11.59
2023-03-31 05:00:00,0.2,115.07153846153845,8.003076923076923,10.81
2023-03-31 06:00:00,0.181,115.07153846153845,8.003076923076923,10.25
2023-03-31 07:00:00,0.117,219.35,12.3,10.71
2023-03-31 08:00:00,0.42,674.13,23.53,12.34
2023-03-31 09:00:00,3.382,783.62,34.15,14.3
2023-03-31 10:00:00,6.829,895.99,43.5,16.24
2023-03-31 11:00:00,8.418,788.17,50.52,17.9
2023-03-31 12:00:00,9.558,1081.44,53.69,19.39
2023-03-31 13:00:00,9.895,1077.51,52.01,20.45
2023-03-31 14:00:00,10.281,956.65,46.05,21.71
2023-03-31 15:00:00,10.629,980.26,37.29,22.31
2023-03-31 16:00:00,10.462,670.29,26.98,22.29
2023-03-31 17:00:00,9.686,123.48,15.9,21.45
2023-03-31 18:00:00,7.689,10.08,4.51,20.32
2023-03-31 19:00:00,4.299,21.79,5.133076923076922,18.37
2023-03-31 20:00:00,1.008,33.5,5.756153846153846,17.23
2023-03-31 21:00:00,0.377,45.209999999999994,6.379230769230769,16.2
2023-03-31 22:00:00,0.312,56.919999999999995,7.002307692307692,15.25
2023-03-31 23:00:00,0.265,68.63,7.625384615384615,14.22
2023-04-01 00:00:00,0.234,80.33999999999999,8.248461538461537,13.13
2023-04-01 01:00:00,0.193,80.33999999999999,8.248461538461537,12.2
2023-04-01 02:00:00,0.159,80.33999999999999,8.248461538461537,11.39
2023-04-01 03:00:00,0.11,80.33999999999999,8.248461538461537,10.41
2023-04-01 04:00:00,0.083,80.33999999999999,8.248461538461537,9.64
2023-04-01 05:00:00,0.08,80.33999999999999,8.248461538461537,8.89
2023-04-01 06:00:00,0.082,80.33999999999999,8.248461538461537,8.07
2023-04-01 07:00:00,0.084,162.31,12.61,9.43
2023-04-01 08:00:00,0.349,281.88,23.85,11.61
2023-04-01 09:00:00,3.068,727.51,34.48,13.32
2023-04-01 10:00:00,7.275,909.97,43.87,15.03
2023-04-01 11:00:00,10.238,872.47,50.91,16.8
2023-04-01 12:00:00,11.707,1041.64,54.08,17.65
2023-04-01 13:00:00,11.974,1078.25,52.36,18.01
2023-04-01 14:00:00,11.817,1073.17,46.34,18.42
2023-04-01 15:00:00,11.436,981.1,37.54,18.65
2023-04-01 16:00:00,10.659,933.2,27.2,18.61
2023-04-01 17:00:00,9.291,754.33,16.09,17.49
2023-04-01 18:00:00,7.018,74.79,4.7,16.29
2023-04-01 19:00:00,4.489,129.00615384615386,5.332307692307692,15.66
2023-04-01 20:00:00,1.266,183.2223076923077,5.964615384615385,14.55
2023-04-01 21:00:00,0.458,237.43846153846158,6.596923076923077,13.6
2023-04-01 22:00:00,0.394,291.6546153846154,7.229230769230769,12.8
2023-04-01 23:00:00,0.321,345.87076923076927,7.861538461538462,11.76
2023-04-02 00:00:00,0.239,400.08692307692314,8.493846153846153,10.53
2023-04-02 01:00:00,0.267,400.08692307692314,8.493846153846153,9.27
2023-04-02 02:00:00,0.282,400.08692307692314,8.493846153846153,7.85
2023-04-02 03:00:00,0.28,400.08692307692314,8.493846153846153,7.11
2023-04-02 04:00:00,0.293,400.08692307692314,8.493846153846153,7.22
2023-04-02 05:00:00,0.237,400.08692307692314,8.493846153846153,6.81
2023-04-02 06:00:00,0.157,400.08692307692314,8.493846153846153,6.3
2023-04-02 07:00:00,0.156,779.6,12.92,5.77
2023-04-02 08:00:00,0.695,959.32,24.16,8.17
2023-04-02 09:00:00,5.104,1062.98,34.82,10.0
2023-04-02 10:00:00,9.734,1095.97,44.23,11.84
2023-04-02 11:00:00,12.054,1130.05,51.29,13.62
2023-04-02 12:00:00,12.816,1143.07,54.47,15.02
2023-04-02 13:00:00,12.747,1133.57,52.71,16.31
2023-04-02 14:00:00,13.063,1116.94,46.63,17.29
2023-04-02 15:00:00,12.545,1065.72,37.78,17.81
2023-04-02 16:00:00,12.112,1001.33,27.4,17.76
2023-04-02 17:00:00,11.328,839.35,16.28,17.18
2023-04-02 18:00:00,10.207,441.52,4.89,16.15
2023-04-02 19:00:00,7.402,404.93,4.634166666666666,14.81
2023-04-02 20:00:00,2.223,368.34,4.378333333333333,13.44
2023-04-02 21:00:00,0.801,331.75,4.1225,12.0
2023-04-02 22:00:00,0.716,295.15999999999997,3.8666666666666663,10.53
2023-04-02 23:00:00,0.646,258.57,3.6108333333333333,9.33
2023-04-03 00:00:00,0.603,221.98,3.355,8.35
2023-04-03 01:00:00,0.597,221.98,3.355,7.39
2023-04-03 02:00:00,0.511,221.98,3.355,6.35
2023-04-03 03:00:00,0.563,221.98,3.355,5.36
2023-04-03 04:00:00,0.549,221.98,3.355,4.39
2023-04-03 05:00:00,0.426,221.98,3.355,3.46
2023-04-03 06:00:00,0.277,2.44,1.82,2.81
2023-04-03 07:00:00,0.173,775.8,13.23,3.62
2023-04-03 08:00:00,0.809,952.85,24.48,7.36
2023-04-03 09:00:00,6.001,1049.29,35.15,9.97
2023-04-03 10:00:00,12.065,1094.83,44.59,12.23
2023-04-03 11:00:00,14.34,1110.3,51.68,14.24
2023-04-03 12:00:00,14.98,1142.34,54.86,15.95
2023-04-03 13:00:00,15.118,1119.52,53.06,17.39
2023-04-03 14:00:00,14.954,1068.47,46.92,18.42
2023-04-03 15:00:00,14.581,950.2,38.02,19.0
2023-04-03 16:00:00,14.179,822.16,27.61,19.13
2023-04-03 17:00:00,12.591,717.6,16.47,18.85
2023-04-03 18:00:00,10.134,293.58,5.08,18.28
2023-04-03 19:00:00,5.261,269.47249999999997,4.8341666666666665,17.55
2023-04-03 20:00:00,1.335,245.365,4.588333333333333,16.31
2023-04-03 21:00:00,0.692,221.2575,4.3425,14.3
2023-04-03 22:00:00,0.648,197.15,4.096666666666667,12.73
2023-04-03 23:00:00,0.614,173.04250000000002,3.850833333333333,11.66
2023-04-04 00:00:00,0.568,148.935,3.6049999999999995,10.98
2023-04-04 01:00:00,0.551,148.935,3.6049999999999995,10.37
2023-04-04 02:00:00,0.547,148.935,3.6049999999999995,9.7
2023-04-04 03:00:00,0.484,148.935,3.6049999999999995,8.96
2023-04-04 04:00:00,0.405,148.935,3.6049999999999995,8.35
2023-04-04 05:00:00,0.298,148.935,3.6049999999999995,7.74
2023-04-04 06:00:00,0.219,4.29,2.13,7.13
2023-04-04 07:00:00,0.218,774.81,13.53,7.71
2023-04-04 08:00:00,0.854,965.53,24.79,10.16
2023-04-04 09:00:00,4.784,1059.38,35.49,12.52
2023-04-04 10:00:00,9.504,1104.29,44.95,14.76
2023-04-04 11:00:00,12.238,1137.4,52.06,16.63
2023-04-04 12:00:00,13.179,1149.37,55.24,18.09
2023-04-04 13:00:00,13.55,1139.74,53.4,19.15
2023-04-04 14:00:00,13.467,1123.51,47.21,19.85
2023-04-04 15:00:00,12.426,1073.46,38.25,20.17
2023-04-04 16:00:00,11.847,1002.75,27.82,20.15
2023-04-04 17:00:00,10.981,830.67,16.67,19.65
2023-04-04 18:00:00,10.251,423.66,5.26,18.62
2023-04-04 19:00:00,6.849,390.9166666666667,5.024166666666667,16.84
2023-04-04 20:00:00,1.802,358.17333333333335,4.788333333333333,15.05
2023-04-04 21:00:00,0.463,325.43,4.5525,13.54
2023-04-04 22:00:00,0.404,292.6866666666667,4.316666666666666,12.22
2023-04-04 23:00:00,0.358,259.9433333333334,4.0808333333333335,10.94
2023-04-05 00:00:00,0.32,227.20000000000002,3.8449999999999998,9.64
2023-04-05 01:00:00,0.311,227.20000000000002,3.8449999999999998,8.37
2023-04-05 02:00:00,0.306,227.20000000000002,3.8449999999999998,7.07
2023-04-05 03:00:00,0.276,227.20000000000002,3.8449999999999998,5.93
2023-04-05 04:00:00,0.235,227.20000000000002,3.8449999999999998,4.99
2023-04-05 05:00:00,0.197,227.20000000000002,3.8449999999999998,4.15
2023-04-05 06:00:00,0.101,30.74,2.43,3.44
2023-04-05 07:00:00,0.092,808.93,13.84,4.16
2023-04-05 08:00:00,0.98,981.67,25.11,8.86
2023-04-05 09:00:00,6.714,1085.82,35.81,11.96
2023-04-05 10:00:00,13.056,1114.73,45.3,14.51
2023-04-05 11:00:00,15.311,1146.8,52.45,16.61
2023-04-05 12:00:00,16.079,1166.31,55.63,18.41
2023-04-05 13:00:00,16.278,1149.67,53.75,19.78
2023-04-05 14:00:00,15.716,1133.45,47.49,20.7
2023-04-05 15:00:00,15.445,1046.01,38.49,21.23
2023-04-05 16:00:00,15.129,1009.36,28.02,21.39
2023-04-05 17:00:00,14.572,801.47,16.85,21.12
2023-04-05 18:00:00,13.163,98.69,5.45,20.46
2023-04-05 19:00:00,8.398,90.98083333333334,5.224166666666667,19.41
2023-04-05 20:00:00,2.35,83.27166666666666,4.998333333333333,18.51
2023-04-05 21:00:00,0.74,75.5625,4.7725,16.43
2023-04-05 22:00:00,0.656,67.85333333333334,4.546666666666667,12.47
2023-04-05 23:00:00,0.648,60.14416666666667,4.320833333333334,10.25
2023-04-06 00:00:00,0.619,52.435,4.095,9.04
2023-04-06 01:00:00,0.577,52.435,4.095,8.79
2023-04-06 02:00:00,0.576,52.435,4.095,8.41
2023-04-06 03:00:00,0.576,52.435,4.095,7.78
2023-04-06 04:00:00,0.531,52.435,4.095,7.22
2023-04-06 05:00:00,0.373,52.435,4.095,6.68
2023-04-06 06:00:00,0.187,6.18,2.74,6.2
2023-04-06 07:00:00,0.158,650.34,14.14,6.65
2023-04-06 08:00:00,0.934,938.51,25.42,10.95
2023-04-06 09:00:00,6.029,1059.94,36.14,13.93
2023-04-06 10:00:00,11.719,1096.41,45.66,16.38
2023-04-06 11:00:00,14.589,1129.26,52.83,18.59
2023-04-06 12:00:00,15.553,1142.05,56.01,20.33
2023-04-06 13:00:00,15.602,1131.9,54.09,21.58
2023-04-06 14:00:00,15.243,1115.82,47.77,22.37
2023-04-06 15:00:00,14.992,1073.42,38.72,22.81
2023-04-06 16:00:00,14.14,997.33,28.22,22.86
2023-04-06 17:00:00,13.289,833.66,17.04,22.54
2023-04-06 18:00:00,12.139,440.1,5.64,21.8
2023-04-06 19:00:00,8.436,405.8258333333334,5.423333333333333,20.35
2023-04-06 20:00:00,2.788,371.5516666666667,5.206666666666666,19.11
2023-04-06 21:00:00,1.104,337.27750000000003,4.989999999999999,18.95
2023-04-06 22:00:00,0.671,303.00333333333333,4.773333333333333,17.38
2023-04-06 23:00:00,0.434,268.7291666666667,4.556666666666667,12.73
2023-04-07 00:00:00,0.334,234.455,4.34,11.27
2023-04-07 01:00:00,0.321,234.455,4.34,10.42
2023-04-07 02:00:00,0.307,234.455,4.34,9.37
2023-04-07 03:00:00,0.298,234.455,4.34,8.34
2023-04-07 04:00:00,0.283,234.455,4.34,7.48
2023-04-07 05:00:00,0.268,234.455,4.34,6.8
2023-04-07 06:00:00,0.126,28.81,3.04,6.28
2023-04-07 07:00:00,0.111,783.07,14.44,7.6
2023-04-07 08:00:00,1.054,966.79,25.72,11.77
2023-04-07 09:00:00,6.681,1062.59,36.47,14.38
2023-04-07 10:00:00,12.907,1104.98,46.01,16.82
2023-04-07 11:00:00,14.514,1136.68,53.21,19.13
2023-04-07 12:00:00,14.467,1141.73,56.39,21.19
2023-04-07 13:00:00,14.48,1132.04,54.42,22.75
2023-04-07 14:00:00,14.374,1110.11,48.05,23.61
2023-04-07 15:00:00,13.908,1066.92,38.95,24.06
2023-04-07 16:00:00,13.376,983.45,28.43,24.12
2023-04-07 17:00:00,12.963,828.73,17.23,23.81
2023-04-07 18:00:00,12.28,282.68,5.82,23.04
2023-04-07 19:00:00,8.451,263.09333333333336,5.613333333333333,21.43
2023-04-07 20:00:00,2.511,243.50666666666666,5.406666666666667,19.72
2023-04-07 21:00:00,0.746,223.92000000000002,5.2,17.99
2023-04-07 22:00:00,0.639,204.33333333333331,4.993333333333333,16.22
2023-04-07 23:00:00,0.636,184.74666666666667,4.786666666666667,14.96
2023-04-08 00:00:00,0.636,165.16,4.58,14.69
2023-04-08 01:00:00,0.636,165.16,4.58,13.52
2023-04-08 02:00:00,0.635,165.16,4.58,12.15
2023-04-08 03:00:00,0.61,165.16,4.58,11.18
2023-04-08 04:00:00,0.598,165.16,4.58,10.39
2023-04-08 05:00:00,0.565,165.16,4.58,9.5
2023-04-08 06:00:00,0.311,47.64,3.34,7.74
2023-04-08 07:00:00,0.215,759.4,14.74,7.99
2023-04-08 08:00:00,1.186,948.36,26.03,13.62
2023-04-08 09:00:00,6.819,1052.3,36.79,17.68
2023-04-08 10:00:00,12.73,1095.32,46.36,20.48
2023-04-08 11:00:00,14.71,1127.01,53.58,22.52
2023-04-08 12:00:00,15.924,1131.57,56.77,23.83
2023-04-08 13:00:00,16.135,1128.62,54.76,24.7
2023-04-08 14:00:00,15.817,1107.04,48.32,25.29
2023-04-08 15:00:00,15.052,1049.99,39.18,25.63
2023-04-08 16:00:00,14.037,980.01,28.63,25.66
2023-04-08 17:00:00,13.321,777.08,17.42,25.36
2023-04-08 18:00:00,12.231,299.28,6.01,24.78
2023-04-08 19:00:00,7.755,276.58666666666664,5.8116666666666665,22.9
2023-04-08 20:00:00,2.151,253.89333333333332,5.613333333333333,21.01
2023-04-08 21:00:00,0.737,231.2,5.415,19.36
2023-04-08 22:00:00,0.605,208.50666666666666,5.216666666666667,17.72
2023-04-08 23:00:00,0.579,185.8133333333333,5.018333333333333,16.11
2023-04-09 00:00:00,0.532,163.11999999999998,4.82,14.69
2023-04-09 01:00:00,0.501,163.11999999999998,4.82,14.14
2023-04-09 02:00:00,0.504,163.11999999999998,4.82,13.02
2023-04-09 03:00:00,0.495,163.11999999999998,4.82,11.29
2023-04-09 04:00:00,0.406,163.11999999999998,4.82,10.04
2023-04-09 05:00:00,0.305,163.11999999999998,4.82,9.27
2023-04-09 06:00:00,0.232,26.96,3.63,8.63
2023-04-09 07:00:00,0.173,581.48,15.03,10.11
2023-04-09 08:00:00,0.921,879.59,26.33,14.48
2023-04-09 09:00:00,5.274,1005.39,37.11,17.82
2023-04-09 10:00:00,10.591,1071.35,46.7,20.64
2023-04-09 11:00:00,13.397,1109.45,53.95,23.02
2023-04-09 12:00:00,14.348,1127.92,57.14,24.8
2023-04-09 13:00:00,14.574,1105.41,55.09,26.02
2023-04-09 14:00:00,14.499,1082.76,48.6,26.86
2023-04-09 15:00:00,13.317,1017.39,39.41,27.26
2023-04-09 16:00:00,12.151,866.44,28.82,27.0
2023-04-09 17:00:00,11.034,616.09,17.6,26.63
2023-04-09 18:00:00,9.607,335.93,6.19,25.83
2023-04-09 19:00:00,5.701,310.2583333333333,6.001666666666667,23.69
2023-04-09 20:00:00,1.536,284.5866666666667,5.8133333333333335,21.91
2023-04-09 21:00:00,0.496,258.915,5.625,20.31
2023-04-09 22:00:00,0.397,233.24333333333334,5.436666666666667,18.67
2023-04-09 23:00:00,0.378,207.5716666666667,5.248333333333334,16.98
2023-04-10 00:00:00,0.276,181.9,5.0600000000000005,15.39
2023-04-10 01:00:00,0.236,181.9,5.0600000000000005,14.16
2023-04-10 02:00:00,0.236,181.9,5.0600000000000005,13.27
2023-04-10 03:00:00,0.217,181.9,5.0600000000000005,12.86
2023-04-10 04:00:00,0.194,181.9,5.0600000000000005,13.28
2023-04-10 05:00:00,0.145,181.9,5.0600000000000005,12.97
2023-04-10 06:00:00,0.136,27.87,3.93,12.47
2023-04-10 07:00:00,0.138,505.18,15.32,12.67
2023-04-10 08:00:00,0.872,422.16,26.63,16.2
2023-04-10 09:00:00,4.931,911.48,37.42,19.45
2023-04-10 10:00:00,9.553,1012.12,47.05,21.87
2023-04-10 11:00:00,12.074,992.23,54.33,23.75
2023-04-10 12:00:00,13.036,1107.48,57.52,25.19
2023-04-10 13:00:00,13.343,1072.31,55.42,26.33
2023-04-10 14:00:00,13.14,995.66,48.87,27.13
2023-04-10 15:00:00,12.62,1015.62,39.63,27.45
2023-04-10 16:00:00,12.179,975.11,29.02,27.37
2023-04-10 17:00:00,12.102,737.04,17.78,26.82
2023-04-10 18:00:00,11.391,295.89,6.38,25.86
2023-04-10 19:00:00,7.111,276.34916666666663,6.2,23.79
2023-04-10 20:00:00,2.171,256.80833333333334,6.02,21.72
2023-04-10 21:00:00,0.603,237.26749999999998,5.84,19.64
2023-04-10 22:00:00,0.533,217.72666666666666,5.66,17.6
2023-04-10 23:00:00,0.502,198.18583333333333,5.4799999999999995,15.92
2023-04-11 00:00:00,0.424,178.64499999999998,5.3,14.81
2023-04-11 01:00:00,0.412,178.64499999999998,5.3,13.79
2023-04-11 02:00:00,0.379,178.64499999999998,5.3,12.77
2023-04-11 03:00:00,0.323,178.64499999999998,5.3,11.8
2023-04-11 04:00:00,0.214,178.64499999999998,5.3,10.79
2023-04-11 05:00:00,0.16,178.64499999999998,5.3,10.02
2023-04-11 06:00:00,0.161,61.4,4.22,9.44
2023-04-11 07:00:00,0.168,772.29,15.61,10.78
2023-04-11 08:00:00,1.217,948.92,26.93,14.62
2023-04-11 09:00:00,6.616,1027.38,37.74,17.43
2023-04-11 10:00:00,12.28,1082.67,47.39,19.84
2023-04-11 11:00:00,15.042,1101.28,54.69,21.97
2023-04-11 12:00:00,15.902,1113.02,57.89,23.65
2023-04-11 13:00:00,16.335,1096.32,55.75,24.96
2023-04-11 14:00:00,16.082,1087.16,49.14,25.9
2023-04-11 15:00:00,15.744,1037.11,39.85,26.37
2023-04-11 16:00:00,15.463,961.96,29.21,26.41
2023-04-11 17:00:00,14.886,792.91,17.97,25.92
2023-04-11 18:00:00,13.098,461.15,6.56,24.74
2023-04-11 19:00:00,8.762,428.99333333333334,6.389166666666666,22.62
2023-04-11 20:00:00,2.668,396.83666666666664,6.218333333333333,20.87
2023-04-11 21:00:00,0.708,364.67999999999995,6.047499999999999,19.44
2023-04-11 22:00:00,0.598,332.5233333333333,5.876666666666666,18.19
2023-04-11 23:00:00,0.585,300.3666666666667,5.705833333333333,16.98
2023-04-12 00:00:00,0.58,268.21,5.535,15.8
2023-04-12 01:00:00,0.58,268.21,5.535,14.6
2023-04-12 02:00:00,0.569,268.21,5.535,13.36
2023-04-12 03:00:00,0.565,268.21,5.535,12.21
2023-04-12 04:00:00,0.507,268.21,5.535,11.22
2023-04-12 05:00:00,0.395,268.21,5.535,10.3
2023-04-12 06:00:00,0.247,75.27,4.51,9.62
2023-04-12 07:00:00,0.166,749.1,15.9,11.11
2023-04-12 08:00:00,1.392,942.66,27.22,14.41
2023-04-12 09:00:00,6.904,1035.13,38.05,16.2
2023-04-12 10:00:00,11.81,1069.57,47.72,17.86
2023-04-12 11:00:00,13.087,880.92,55.06,19.47
2023-04-12 12:00:00,13.459,775.0,58.26,20.61
2023-04-12 13:00:00,13.212,440.48,56.08,21.37
2023-04-12 14:00:00,12.905,141.78,49.4,22.05
2023-04-12 15:00:00,11.626,328.11,40.07,21.1
2023-04-12 16:00:00,10.025,342.46,29.41,20.43
2023-04-12 17:00:00,8.25,39.05,18.15,19.31
2023-04-12 18:00:00,6.294,44.21,6.74,17.64
2023-04-12 19:00:00,3.856,47.95166666666667,6.577500000000001,16.3
2023-04-12 20:00:00,1.261,51.693333333333335,6.415,15.28
2023-04-12 21:00:00,0.513,55.435,6.2525,14.33
2023-04-12 22:00:00,0.467,59.17666666666667,6.09,13.27
2023-04-12 23:00:00,0.394,62.91833333333334,5.9275,12.25
2023-04-13 00:00:00,0.354,66.66,5.765000000000001,11.29
2023-04-13 01:00:00,0.349,66.66,5.765000000000001,10.34
2023-04-13 02:00:00,0.313,66.66,5.765000000000001,9.38
2023-04-13 03:00:00,0.272,66.66,5.765000000000001,8.69
2023-04-13 04:00:00,0.22,66.66,5.765000000000001,8.09
2023-04-13 05:00:00,0.184,66.66,5.765000000000001,7.37
2023-04-13 06:00:00,0.182,89.11,4.79,6.91
2023-04-13 07:00:00,0.166,782.49,16.19,7.32
2023-04-13 08:00:00,1.258,957.21,27.51,8.47
2023-04-13 09:00:00,6.429,1053.58,38.35,10.07
2023-04-13 10:00:00,11.815,1098.79,48.06,11.77
2023-04-13 11:00:00,13.941,1122.62,55.42,13.43
2023-04-13 12:00:00,14.076,1138.96,58.62,14.94
2023-04-13 13:00:00,14.235,1129.23,56.4,16.46
2023-04-13 14:00:00,13.836,1102.72,49.67,17.22
2023-04-13 15:00:00,13.451,1053.73,40.29,17.77
2023-04-13 16:00:00,12.851,398.99,29.6,17.79
2023-04-13 17:00:00,12.092,754.99,18.33,17.23
2023-04-13 18:00:00,10.502,123.53,6.93,16.21
2023-04-13 19:00:00,7.128,119.19916666666667,6.775833333333333,14.08
2023-04-13 20:00:00,2.239,114.86833333333334,6.621666666666666,12.95
2023-04-13 21:00:00,0.654,110.5375,6.467499999999999,12.05
2023-04-13 22:00:00,0.587,106.20666666666668,6.3133333333333335,11.25
2023-04-13 23:00:00,0.58,101.87583333333333,6.159166666666667,10.36
2023-04-14 00:00:00,0.578,97.545,6.005,9.54
2023-04-14 01:00:00,0.576,97.545,6.005,8.83
2023-04-14 02:00:00,0.552,97.545,6.005,8.21
2023-04-14 03:00:00,0.452,97.545,6.005,7.6
2023-04-14 04:00:00,0.431,97.545,6.005,7.35
2023-04-14 05:00:00,0.271,97.545,6.005,7.02
2023-04-14 06:00:00,0.18,71.56,5.08,6.85
2023-04-14 07:00:00,0.166,424.02,16.47,8.51
2023-04-14 08:00:00,1.251,833.83,27.8,11.08
2023-04-14 09:00:00,5.731,768.66,38.66,13.09
2023-04-14 10:00:00,10.183,727.91,48.39,15.42
2023-04-14 11:00:00,12.249,696.66,55.78,17.49
2023-04-14 12:00:00,13.523,934.78,58.99,18.02
2023-04-14 13:00:00,13.455,957.05,56.72,17.98
2023-04-14 14:00:00,13.087,615.54,49.93,17.88
2023-04-14 15:00:00,12.805,636.98,40.51,18.79
2023-04-14 16:00:00,12.06,849.94,29.79,19.04
2023-04-14 17:00:00,10.763,169.46,18.51,18.96
2023-04-14 18:00:00,9.586,442.73,7.11,17.97
2023-04-14 19:00:00,6.238,416.3941666666667,6.964166666666667,17.07
2023-04-14 20:00:00,2.149,390.05833333333334,6.818333333333333,15.64
2023-04-14 21:00:00,0.654,363.7225,6.6725,14.63
2023-04-14 22:00:00,0.59,337.38666666666666,6.526666666666667,13.55
2023-04-14 23:00:00,0.555,311.05083333333334,6.380833333333333,12.62
2023-04-15 00:00:00,0.445,284.71500000000003,6.235,11.8
2023-04-15 01:00:00,0.436,284.71500000000003,6.235,10.72
2023-04-15 02:00:00,0.436,284.71500000000003,6.235,9.77
2023-04-15 03:00:00,0.42,284.71500000000003,6.235,8.86
2023-04-15 04:00:00,0.276,284.71500000000003,6.235,8.34
